SecuCode,TradingDay,PrevClosePrice,OpenPrice,HighPrice,LowPrice,ClosePrice,TurnoverVolume,TurnoverValue,SecuMarket,SecuCategory,ListedDate,TradeState,SpecialTradeType,Split,Dividend,ActualPlaRatio,PlaPrice,BaseShares,ActualPlaVol,TotalShares,TotalFloatShares,SecuName,ChiName
000543.SZE,20201209,4.06,4.06,4.07,4.0,4.0,17144070,69094676.4,SZE,A,19931220,trade,0,1.0,0.0,0.0,0.0,0,0,2266863331,1790395978,皖能电力,安徽省皖能股份有限公司
000544.SZE,20201209,7.16,7.17,7.17,6.95,6.97,4753525,33446933.5,SZE,A,19931208,trade,0,1.0,0.0,0.0,0.0,0,0,974684488,974684488,中原环保,中原环保股份有限公司
000545.SZE,20201209,3.53,3.5,3.62,3.47,3.53,82334426,292001188.1,SZE,A,19931215,trade,0,1.0,0.0,0.0,0.0,0,0,986833096,959403096,金浦钛业,金浦钛业股份有限公司
000546.SZE,20201209,7.87,7.87,7.89,7.79,7.79,2583822,20207032.8,SZE,A,19931215,trade,0,1.0,0.0,0.0,0.0,0,0,714644396,688483928,金圆股份,金圆环保股份有限公司
000547.SZE,20201209,22.8,22.77,23.31,22.55,22.69,30031968,690892676.8,SZE,A,19931130,trade,0,1.0,0.0,0.0,0.0,0,0,1605421646,1205405063,航天发展,航天工业发展股份有限公司
000548.SZE,20201209,4.16,4.16,4.16,4.0,4.0,10109410,41181079.0,SZE,A,19931220,trade,0,1.0,0.0,0.0,0.0,0,0,499215811,499188811,湖南投资,湖南投资集团股份有限公司
000550.SZE,20201209,19.58,19.56,19.73,18.88,18.89,10113031,193854406.0,SZE,A,19931201,trade,0,1.0,0.0,0.0,0.0,0,0,519214000,518463160,江铃汽车,江铃汽车股份有限公司
000551.SZE,20201209,9.09,9.07,9.07,8.66,8.68,5052045,44847347.5,SZE,A,19940106,trade,0,1.0,0.0,0.0,0.0,0,0,400080405,400080405,创元科技,创元科技股份有限公司
000552.SZE,20201209,3.06,3.07,3.19,3.05,3.1,82427075,258073514.2,SZE,A,19940106,trade,0,1.0,0.0,0.0,0.0,0,0,2286971050,2283741262,靖远煤电,甘肃靖远煤电股份有限公司
000553.SZE,20201209,8.22,8.24,8.28,8.0,8.03,2137811,17408551.7,SZE,A,19931203,trade,0,1.0,0.0,0.0,0.0,0,0,2177071961,2177067461,安道麦A,安道麦股份有限公司
000554.SZE,20201209,4.6,4.61,4.63,4.48,4.54,7536195,34297227.5,SZE,A,19931215,trade,0,1.0,0.0,0.0,0.0,0,0,480793320,362649713,泰山石油,中国石化山东泰山石油股份有限公司
000555.SZE,20201209,17.32,17.32,17.4,16.68,16.69,15620656,264723845.3,SZE,A,19940408,trade,0,1.0,0.0,0.0,0.0,0,0,973055239,962830211,神州信息,神州数码信息服务股份有限公司
000557.SZE,20201209,3.45,3.47,3.48,3.36,3.37,10564804,36009751.5,SZE,A,19940617,trade,0,1.0,0.0,0.0,0.0,0,0,1458374735,1457916198,西部创业,宁夏西部创业实业股份有限公司
000558.SZE,20201209,3.37,0.0,0.0,0.0,3.37,0,0.0,SZE,A,19940509,suspend,0,1.0,0.0,0.0,0.0,0,0,1289223949,1288419854,莱茵体育,莱茵达体育发展股份有限公司
000559.SZE,20201209,6.33,6.33,6.41,6.05,6.06,26660226,166475151.1,SZE,A,19940110,trade,0,1.0,0.0,0.0,0.0,0,0,3303791344,2753147124,万向钱潮,万向钱潮股份有限公司
000560.SZE,20201209,3.76,3.78,3.95,3.76,3.8,21645841,83358437.8,SZE,A,19940202,trade,0,1.0,0.0,0.0,0.0,0,0,2355500851,1917414419,我爱我家,我爱我家控股集团股份有限公司
000561.SZE,20201209,7.21,7.24,7.24,6.99,7.0,4532600,32271630.3,SZE,A,19940509,trade,0,1.0,0.0,0.0,0.0,0,0,604692321,599386035,烽火电子,陕西烽火电子股份有限公司
000563.SZE,20201209,3.79,3.79,3.83,3.72,3.72,22173721,83882887.1,SZE,A,19940110,trade,0,1.0,0.0,0.0,0.0,0,0,3964012846,3964012846,陕国投A,陕西省国际信托股份有限公司
000564.SZE,20201209,3.13,3.12,3.14,3.03,3.03,50534775,156143095.2,SZE,A,19940110,trade,0,1.0,0.0,0.0,0.0,0,0,5982004024,2005895931,供销大集,供销大集集团股份有限公司
000565.SZE,20201209,5.25,5.28,5.3,5.16,5.17,3713702,19398707.7,SZE,A,19940408,trade,0,1.0,0.0,0.0,0.0,0,0,433592220,433592220,渝三峡A,重庆三峡油漆股份有限公司
000566.SZE,20201209,8.88,8.9,9.29,8.9,9.05,14775231,134912198.6,SZE,A,19940525,trade,0,1.0,0.0,0.0,0.0,0,0,1335979264,1203327155,海南海药,海南海药股份有限公司
000567.SZE,20201209,10.22,10.19,10.34,9.88,9.91,5119109,51862729.6,SZE,A,19940525,trade,0,1.0,0.0,0.0,0.0,0,0,641138926,217847261,海德股份,海南海德资本管理股份有限公司
000568.SZE,20201209,191.85,192.47,194.25,189.48,190.01,8648915,1651998644.3,SZE,A,19940509,trade,0,1.0,0.0,0.0,0.0,0,0,1464752476,1464306555,泸州老窖,泸州老窖股份有限公司
000570.SZE,20201209,4.88,4.91,4.91,4.8,4.81,3781400,18285689.1,SZE,A,19940701,trade,0,1.0,0.0,0.0,0.0,0,0,411374326,411374326,苏常柴A,常柴股份有限公司
000571.SZE,20201209,2.96,2.95,2.95,2.9,2.94,2111589,6163067.5,SZE,A,19940525,trade,2,1.0,0.0,0.0,0.0,0,0,814064000,806539020,*ST大洲,新大洲控股股份有限公司
000572.SZE,20201209,3.06,3.05,3.14,2.96,3.03,19886187,60502124.2,SZE,A,19940808,trade,2,1.0,0.0,0.0,0.0,0,0,1644636426,1642155224,ST海马,海马汽车股份有限公司
000573.SZE,20201209,3.07,3.07,3.14,3.03,3.03,10592600,32715699.0,SZE,A,19940815,trade,0,1.0,0.0,0.0,0.0,0,0,638280604,632005829,粤宏远A,东莞宏远工业区股份有限公司
000576.SZE,20201209,11.07,11.02,11.07,10.7,10.75,8982276,97757692.1,SZE,A,19940907,trade,0,1.0,0.0,0.0,0.0,0,0,442861324,427979000,甘化科工,广东甘化科工股份有限公司
000581.SZE,20201209,24.79,24.82,25.0,24.23,24.24,10904955,266593874.3,SZE,A,19980924,trade,0,1.0,0.0,0.0,0.0,0,0,836570570,816940552,威孚高科,无锡威孚高科技集团股份有限公司
000582.SZE,20201209,10.61,10.68,10.68,10.38,10.42,5677499,59625554.6,SZE,A,19951102,trade,0,1.0,0.0,0.0,0.0,0,0,1634616854,1266813790,北部湾港,北部湾港股份有限公司
000584.SZE,20201209,6.53,6.54,6.57,6.41,6.41,3701205,24017894.8,SZE,A,19951128,trade,0,1.0,0.0,0.0,0.0,0,0,760937577,598315925,哈工智能,江苏哈工智能机器人股份有限公司
000585.SZE,20201209,1.89,1.88,1.89,1.82,1.83,5138625,9536655.5,SZE,A,19951213,trade,2,1.0,0.0,0.0,0.0,0,0,615420000,609420978,*ST东电,东北电气发展股份有限公司
000586.SZE,20201209,8.28,8.29,8.33,8.08,8.08,2566900,20961124.0,SZE,A,19951220,trade,0,1.0,0.0,0.0,0.0,0,0,193440000,193440000,汇源通信,四川汇源光通信股份有限公司
000587.SZE,20201209,1.58,1.57,1.59,1.55,1.59,17801900,27997977.0,SZE,A,19960425,trade,2,1.0,0.0,0.0,0.0,0,0,2123749330,1213011850,*ST金洲,金洲慈航集团股份有限公司
000589.SZE,20201209,6.5,6.51,6.52,6.25,6.26,19189525,121805433.2,SZE,A,19960308,trade,0,1.0,0.0,0.0,0.0,0,0,797589304,775464304,贵州轮胎,贵州轮胎股份有限公司
000590.SZE,20201209,10.07,10.05,10.05,9.79,9.85,1941012,19226754.8,SZE,A,19960119,trade,0,1.0,0.0,0.0,0.0,0,0,239471267,239376227,启迪古汉,启迪古汉集团股份有限公司
000591.SZE,20201209,4.77,4.77,4.78,4.57,4.57,62328356,290080339.6,SZE,A,19960208,trade,0,1.0,0.0,0.0,0.0,0,0,3007098032,2037098929,太阳能,中节能太阳能股份有限公司
000592.SZE,20201209,2.85,2.84,2.9,2.82,2.83,22031946,63062569.5,SZE,A,19960327,trade,0,1.0,0.0,0.0,0.0,0,0,1931780892,1913846915,平潭发展,中福海峡(平潭)发展股份有限公司
000593.SZE,20201209,5.73,5.79,6.3,5.71,6.3,51856169,321954213.6,SZE,A,19960312,trade,0,1.0,0.0,0.0,0.0,0,0,358631009,358209794,大通燃气,四川大通燃气开发股份有限公司
000595.SZE,20201209,2.14,2.15,2.24,2.14,2.18,6871200,15118025.6,SZE,A,19960419,trade,2,1.0,0.0,0.0,0.0,0,0,1148498366,1138640006,*ST宝实,宝塔实业股份有限公司
000596.SZE,20201209,229.01,229.49,230.61,222.3,226.04,2464385,557543087.6,SZE,A,19960927,trade,0,1.0,0.0,0.0,0.0,0,0,383600000,383600000,古井贡酒,安徽古井贡酒股份有限公司
000597.SZE,20201209,5.5,5.54,5.54,5.42,5.42,4764668,26058116.6,SZE,A,19960523,trade,0,1.0,0.0,0.0,0.0,0,0,1350702476,1248738208,东北制药,东北制药集团股份有限公司
000598.SZE,20201209,5.03,5.03,5.04,4.97,4.99,11496520,57539502.6,SZE,A,19960529,trade,0,1.0,0.0,0.0,0.0,0,0,2986218602,2986218602,兴蓉环境,成都市兴蓉环境股份有限公司
000599.SZE,20201209,4.63,4.66,4.67,4.58,4.6,5098401,23584804.6,SZE,A,19960430,trade,0,1.0,0.0,0.0,0.0,0,0,822259233,767689142,青岛双星,青岛双星股份有限公司
000600.SZE,20201209,5.54,5.52,5.54,5.41,5.43,9189707,50372696.5,SZE,A,19960606,trade,0,1.0,0.0,0.0,0.0,0,0,1791626376,1090044126,建投能源,河北建投能源投资股份有限公司
000601.SZE,20201209,7.14,7.07,7.14,6.98,6.98,6538500,46127699.0,SZE,A,19960830,trade,0,1.0,0.0,0.0,0.0,0,0,1080551669,1079786307,韶能股份,广东韶能集团股份有限公司
000603.SZE,20201209,15.12,15.05,15.24,14.58,14.62,11325294,168192819.2,SZE,A,19960823,trade,0,1.0,0.0,0.0,0.0,0,0,689969346,578804715,盛达资源,盛达金属资源股份有限公司
000605.SZE,20201209,6.16,6.16,6.18,6.03,6.03,1567340,9568968.0,SZE,A,19960913,trade,0,1.0,0.0,0.0,0.0,0,0,352658600,335693601,渤海股份,渤海水业股份有限公司
000606.SZE,20201209,4.25,4.3,4.34,4.16,4.17,14631000,61945092.0,SZE,A,19961004,trade,0,1.0,0.0,0.0,0.0,0,0,765799353,707201606,顺利办,顺利办信息服务股份有限公司
000607.SZE,20201209,4.04,4.04,4.04,3.96,3.96,2668000,10670837.0,SZE,A,19960830,trade,0,1.0,0.0,0.0,0.0,0,0,1017698410,884859969,华媒控股,浙江华媒控股股份有限公司
000608.SZE,20201209,3.83,3.83,3.83,3.75,3.75,2741706,10364518.5,SZE,A,19960919,trade,0,1.0,0.0,0.0,0.0,0,0,749913309,749769709,阳光股份,阳光新业地产股份有限公司
000609.SZE,20201209,5.45,5.44,5.45,5.24,5.24,6879094,36623966.2,SZE,A,19961010,trade,0,1.0,0.0,0.0,0.0,0,0,299265522,292002672,中迪投资,北京中迪投资股份有限公司
000610.SZE,20201209,8.82,8.84,8.84,8.61,8.64,5784500,50395156.0,SZE,A,19960926,trade,0,1.0,0.0,0.0,0.0,0,0,236747901,235394869,西安旅游,西安旅游股份有限公司
000611.SZE,20201209,3.22,3.21,3.23,3.15,3.17,1170300,3732626.0,SZE,A,19961008,trade,2,1.0,0.0,0.0,0.0,0,0,337822022,319347925,ST天首,内蒙古天首科技发展股份有限公司
000612.SZE,20201209,7.2,7.18,7.36,7.11,7.13,19295442,139447878.4,SZE,A,19960926,trade,0,1.0,0.0,0.0,0.0,0,0,1192199394,1191057144,焦作万方,焦作万方铝业股份有限公司
000613.SZE,20201209,5.96,5.96,5.99,5.76,5.76,4153400,24370205.0,SZE,A,19970128,trade,0,1.0,0.0,0.0,0.0,0,0,276100000,265876600,大东海A,海南大东海旅游中心股份有限公司
000615.SZE,20201209,5.59,5.51,5.62,5.44,5.44,21965700,121018285.6,SZE,A,19961016,trade,0,1.0,0.0,0.0,0.0,0,0,781180319,773813610,奥园美谷,奥园美谷科技股份有限公司
000616.SZE,20201209,2.98,2.91,2.94,2.77,2.79,43042853,123039494.9,SZE,A,19961108,trade,0,1.0,0.0,0.0,0.0,0,0,1430234425,1430234425,海航投资,海航投资集团股份有限公司
000617.SZE,20201209,6.99,7.0,7.03,6.83,6.86,3540303,24553810.9,SZE,A,19961022,trade,0,1.0,0.0,0.0,0.0,0,0,12642079079,12642079079,中油资本,中国石油集团资本股份有限公司
000619.SZE,20201209,6.78,6.78,6.83,6.51,6.62,6657700,44099798.0,SZE,A,19961023,trade,0,1.0,0.0,0.0,0.0,0,0,360000000,360000000,海螺型材,芜湖海螺型材科技股份有限公司
000620.SZE,20201209,2.84,2.84,2.85,2.72,2.74,7863520,21793490.4,SZE,A,19961029,trade,0,1.0,0.0,0.0,0.0,0,0,1896690420,1896191670,新华联,新华联文化旅游发展股份有限公司
000622.SZE,20201209,3.84,3.84,3.84,3.71,3.72,8273800,31257003.0,SZE,A,19961107,trade,0,1.0,0.0,0.0,0.0,0,0,425226000,425226000,恒立实业,恒立实业发展集团股份有限公司
000623.SZE,20201209,17.21,17.25,17.32,16.91,16.95,7553262,129454486.7,SZE,A,19961028,trade,0,1.0,0.0,0.0,0.0,0,0,1163041387,1160085554,吉林敖东,吉林敖东药业集团股份有限公司
000625.SZE,20201209,25.2,24.72,25.27,23.9,24.0,160177751,3939031751.8,SZE,A,19970610,trade,0,1.0,0.0,0.0,0.0,0,0,4461410032,3900643469,长安汽车,重庆长安汽车股份有限公司
000626.SZE,20201209,11.97,12.01,12.63,12.0,12.1,17172917,210441803.6,SZE,A,19961128,trade,0,1.0,0.0,0.0,0.0,0,0,542874902,463946400,远大控股,远大产业控股股份有限公司
000627.SZE,20201209,5.1,5.13,5.17,5.03,5.04,22039738,112482739.9,SZE,A,19961112,trade,0,1.0,0.0,0.0,0.0,0,0,4940629165,4462504165,天茂集团,天茂实业集团股份有限公司
000628.SZE,20201209,8.45,8.52,8.53,8.21,8.26,3841601,32160887.9,SZE,A,19961118,trade,0,1.0,0.0,0.0,0.0,0,0,352280000,187980340,高新发展,成都高新发展股份有限公司
000629.SZE,20201209,2.31,2.32,2.34,2.26,2.27,56777742,130801940.2,SZE,A,19961115,trade,0,1.0,0.0,0.0,0.0,0,0,8589746202,7464328442,攀钢钒钛,攀钢集团钒钛资源股份有限公司
000630.SZE,20201209,2.53,2.55,2.58,2.51,2.51,123360805,312940900.3,SZE,A,19961120,trade,0,1.0,0.0,0.0,0.0,0,0,10526533308,10526351975,铜陵有色,铜陵有色金属集团股份有限公司
000631.SZE,20201209,2.94,2.94,3.0,2.91,2.96,6113331,18149425.0,SZE,A,19961122,trade,0,1.0,0.0,0.0,0.0,0,0,2432519168,2432519168,顺发恒业,顺发恒业股份公司
000632.SZE,20201209,4.21,4.2,4.22,4.09,4.1,2580000,10737938.0,SZE,A,19961121,trade,0,1.0,0.0,0.0,0.0,0,0,465519570,465481606,三木集团,福建三木集团股份有限公司
000633.SZE,20201209,5.23,4.76,5.13,4.75,5.08,51662355,256327879.0,SZE,A,19961112,trade,0,1.0,0.0,0.0,0.0,0,0,385106373,385104123,合金投资,新疆合金投资股份有限公司
000635.SZE,20201209,8.96,8.95,9.04,8.75,8.85,6132301,54331696.8,SZE,A,19961120,trade,0,1.0,0.0,0.0,0.0,0,0,303087602,303087602,英力特,宁夏英力特化工股份有限公司
000636.SZE,20201209,35.43,35.21,35.68,34.45,34.68,21345948,750157249.4,SZE,A,19961129,trade,0,1.0,0.0,0.0,0.0,0,0,895233111,895233111,风华高科,广东风华高新科技股份有限公司
000637.SZE,20201209,4.25,4.26,4.27,4.18,4.18,3251612,13716274.5,SZE,A,19961114,trade,0,1.0,0.0,0.0,0.0,0,0,519875356,366494967,茂化实华,茂名石化实华股份有限公司
000638.SZE,20201209,7.93,7.87,8.2,7.81,8.19,17048910,136533774.4,SZE,A,19961126,trade,0,1.0,0.0,0.0,0.0,0,0,309400000,309400000,万方发展,万方城镇投资发展股份有限公司
000639.SZE,20201209,5.82,5.78,5.81,5.59,5.6,14757026,83799552.1,SZE,A,19961126,trade,0,1.0,0.0,0.0,0.0,0,0,1079428095,1075322635,西王食品,西王食品股份有限公司
000650.SZE,20201209,6.44,6.44,6.49,6.38,6.38,11319918,72771404.9,SZE,A,19961210,trade,0,1.0,0.0,0.0,0.0,0,0,1399938234,1180393145,仁和药业,仁和药业股份有限公司
000651.SZE,20201209,65.66,65.62,65.62,62.51,62.61,72927772,4629525433.3,SZE,A,19961118,trade,0,1.0,0.0,0.0,0.0,0,0,6015730878,5969908834,格力电器,珠海格力电器股份有限公司
000652.SZE,20201209,4.98,5.01,5.02,4.84,4.84,15945731,78438603.9,SZE,A,19961128,trade,0,1.0,0.0,0.0,0.0,0,0,1475573852,1474125684,泰达股份,天津泰达股份有限公司
000655.SZE,20201209,7.57,7.52,7.78,7.35,7.47,35743687,270616960.4,SZE,A,19961128,trade,0,1.0,0.0,0.0,0.0,0,0,595340230,595340230,金岭矿业,山东金岭矿业股份有限公司
000656.SZE,20201209,7.43,7.44,7.51,7.32,7.36,29197384,215873276.0,SZE,A,19961128,trade,0,1.0,0.0,0.0,0.0,0,0,5339715816,5286626206,金科股份,金科地产集团股份有限公司
000657.SZE,20201209,6.93,6.99,7.05,6.77,6.79,11448288,79123216.1,SZE,A,19961205,trade,0,1.0,0.0,0.0,0.0,0,0,1054290442,773520517,中钨高新,中钨高新材料股份有限公司
000659.SZE,20201209,2.59,2.62,2.64,2.57,2.6,10347337,26901414.7,SZE,A,19961203,trade,0,1.0,0.0,0.0,0.0,0,0,1285702520,1285702520,珠海中富,珠海中富实业股份有限公司
000661.SZE,20201209,388.0,387.59,389.0,378.0,380.55,3206457,1226285092.9,SZE,A,19961218,trade,0,1.0,0.0,0.0,0.0,0,0,404720290,340021540,长春高新,长春高新技术产业(集团)股份有限公司
000662.SZE,20201209,1.16,1.16,1.17,1.13,1.15,23392300,26912805.4,SZE,A,19961216,trade,2,1.0,0.0,0.0,0.0,0,0,1093097734,1092980729,*ST天夏,天夏智慧城市科技股份有限公司
000663.SZE,20201209,3.92,3.92,3.96,3.9,3.91,2550612,10041319.8,SZE,A,19961206,trade,2,1.0,0.0,0.0,0.0,0,0,336683929,291338251,*ST永林,福建省永安林业(集团)股份有限公司
000665.SZE,20201209,4.97,4.97,4.97,4.86,4.87,6266972,30814345.4,SZE,A,19961210,trade,0,1.0,0.0,0.0,0.0,0,0,981883523,981828818,湖北广电,湖北省广播电视信息网络股份有限公司
000666.SZE,20201209,8.69,8.66,8.69,8.42,8.44,4221568,36103218.5,SZE,A,19961210,trade,0,1.0,0.0,0.0,0.0,0,0,704130000,293485665,经纬纺机,经纬纺织机械股份有限公司
000667.SZE,20201209,3.96,3.96,3.96,3.87,3.89,10215526,39898678.2,SZE,A,19961205,trade,0,1.0,0.0,0.0,0.0,0,0,2466988633,2447314632,美好置业,美好置业集团股份有限公司
000668.SZE,20201209,16.55,16.5,16.74,16.23,16.35,785000,12962025.0,SZE,A,19961210,trade,0,1.0,0.0,0.0,0.0,0,0,146841890,146688393,荣丰控股,荣丰控股集团股份有限公司
000669.SZE,20201209,2.27,2.27,2.32,2.25,2.26,7837782,17885232.5,SZE,A,19961210,trade,2,1.0,0.0,0.0,0.0,0,0,680408797,680408797,*ST金鸿,金鸿控股集团股份有限公司
000671.SZE,20201209,6.93,6.96,6.96,6.86,6.88,15705529,108501665.4,SZE,A,19961218,trade,0,1.0,0.0,0.0,0.0,0,0,4120495410,4037316788,阳光城,阳光城集团股份有限公司
000672.SZE,20201209,22.07,22.08,22.26,21.8,21.82,6723803,147651312.0,SZE,A,19961218,trade,0,1.0,0.0,0.0,0.0,0,0,813619871,813619871,上峰水泥,甘肃上峰水泥股份有限公司
000673.SZE,20201209,1.4,1.39,1.4,1.38,1.38,3758572,5212400.4,SZE,A,19970124,trade,2,1.0,0.0,0.0,0.0,0,0,791550442,789510358,*ST当代,当代东方投资股份有限公司
000676.SZE,20201209,6.15,6.15,6.19,6.0,6.02,6056750,36917110.0,SZE,A,19961224,trade,0,1.0,0.0,0.0,0.0,0,0,1325700535,1021384882,智度股份,智度科技股份有限公司
000677.SZE,20201209,2.97,2.97,2.98,2.86,2.88,6592800,19256269.0,SZE,A,19961226,trade,0,1.0,0.0,0.0,0.0,0,0,863977948,863977948,恒天海龙,恒天海龙股份有限公司
000678.SZE,20201209,5.21,5.2,5.21,4.96,4.97,6395806,32476515.1,SZE,A,19970106,trade,0,1.0,0.0,0.0,0.0,0,0,459611797,459611797,襄阳轴承,襄阳汽车轴承股份有限公司
000679.SZE,20201209,3.29,3.28,3.28,3.21,3.23,809801,2619081.2,SZE,A,19970124,trade,2,1.0,0.0,0.0,0.0,0,0,356400000,356334163,*ST友谊,大连友谊（集团）股份有限公司
000680.SZE,20201209,3.85,3.84,3.87,3.75,3.81,20260920,77356883.4,SZE,A,19970122,trade,0,1.0,0.0,0.0,0.0,0,0,1240787611,1056931007,山推股份,山推工程机械股份有限公司
000681.SZE,20201209,15.42,15.46,15.52,15.03,15.04,5195280,79135686.8,SZE,A,19970121,trade,0,1.0,0.0,0.0,0.0,0,0,700577436,664177068,视觉中国,视觉(中国)文化发展股份有限公司
000682.SZE,20201209,5.28,5.28,5.29,5.07,5.11,16091388,83259030.7,SZE,A,19970121,trade,0,1.0,0.0,0.0,0.0,0,0,1340727007,978022745,东方电子,东方电子股份有限公司
000683.SZE,20201209,2.16,2.17,2.18,2.12,2.12,26249114,56334278.4,SZE,A,19970131,trade,0,1.0,0.0,0.0,0.0,0,0,3924206991,3554467624,远兴能源,内蒙古远兴能源股份有限公司
000685.SZE,20201209,8.58,8.6,8.62,8.42,8.47,6017488,51369006.2,SZE,A,19970123,trade,0,1.0,0.0,0.0,0.0,0,0,1475111351,1253229908,中山公用,中山公用事业集团股份有限公司
000686.SZE,20201209,10.01,10.04,10.09,9.62,9.63,27225120,268580505.8,SZE,A,19970227,trade,0,1.0,0.0,0.0,0.0,0,0,2340452915,2340452915,东北证券,东北证券股份有限公司
000687.SZE,20201209,1.94,1.98,2.02,1.9,1.91,11888360,23308768.8,SZE,A,19970221,trade,2,1.0,0.0,0.0,0.0,0,0,766199362,752864376,*ST华讯,华讯方舟股份有限公司
000688.SZE,20201209,10.66,10.62,10.69,10.42,10.55,9171700,96642756.5,SZE,A,19970120,trade,0,1.0,0.0,0.0,0.0,0,0,1137299314,1137294994,国城矿业,国城矿业股份有限公司
000690.SZE,20201209,7.02,7.06,7.07,6.85,6.87,14603920,101895181.4,SZE,A,19970128,trade,0,1.0,0.0,0.0,0.0,0,0,2175887862,2084122831,宝新能源,广东宝丽华新能源股份有限公司
000691.SZE,20201209,5.23,5.24,5.35,5.2,5.3,6933543,36567869.6,SZE,A,19970228,trade,0,1.0,0.0,0.0,0.0,0,0,323270000,290486300,亚太实业,海南亚太实业发展股份有限公司
000692.SZE,20201209,3.27,3.23,3.45,3.19,3.35,18594802,61383544.3,SZE,A,19970227,trade,0,1.0,0.0,0.0,0.0,0,0,532832976,532785880,惠天热电,沈阳惠天热电股份有限公司
000695.SZE,20201209,6.88,6.87,6.94,6.74,6.74,1742300,11836531.0,SZE,A,19970218,trade,0,1.0,0.0,0.0,0.0,0,0,222147539,221721339,滨海能源,天津滨海能源发展股份有限公司
000697.SZE,20201209,9.2,9.18,9.41,9.16,9.17,5819300,53858290.0,SZE,A,19970325,trade,0,1.0,0.0,0.0,0.0,0,0,671616059,576888733,炼石航空,炼石航空科技股份有限公司
000698.SZE,20201209,5.05,5.02,5.05,4.89,4.9,20341120,100836507.8,SZE,A,19970220,trade,0,1.0,0.0,0.0,0.0,0,0,819514395,785690924,沈阳化工,沈阳化工股份有限公司
000700.SZE,20201209,6.34,6.35,6.36,6.06,6.08,18379278,113345396.0,SZE,A,19970228,trade,0,1.0,0.0,0.0,0.0,0,0,917052655,807081981,模塑科技,江南模塑科技股份有限公司
000701.SZE,20201209,5.86,5.82,5.9,5.75,5.78,2622980,15253468.2,SZE,A,19970226,trade,0,1.0,0.0,0.0,0.0,0,0,418713056,406486156,厦门信达,厦门信达股份有限公司
000702.SZE,20201209,6.85,6.65,6.65,6.36,6.38,30065955,195070448.0,SZE,A,19970318,trade,0,1.0,0.0,0.0,0.0,0,0,266634576,266634576,正虹科技,湖南正虹科技发展股份有限公司
000703.SZE,20201209,12.59,12.5,12.61,12.41,12.5,17223225,215420171.2,SZE,A,19970328,trade,0,1.0,0.0,0.0,0.0,0,0,3681645407,3313352130,恒逸石化,恒逸石化股份有限公司
000705.SZE,20201209,7.76,7.77,7.78,7.49,7.51,3422715,26017628.5,SZE,A,19970410,trade,0,1.0,0.0,0.0,0.0,0,0,334123286,281983639,浙江震元,浙江震元股份有限公司
